geo_value,time_value,confirmed_cumulative_cases,confirmed_deaths,daily_cases,completely_home_prop,confirmed_cases_uf,confirmed_deaths_uf,cfr,cfr_uf,location,location_name,Population,intercept,slope,R_sq,p0,p1,index,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,new_tests,new_cases,new_deaths,smoothed_pct_contact_covid_positive,smoothed_pct_cli,smoothed_pct_avoid_contact_all_or_most_time,smoothed_pct_could_not_get_tested,smoothed_pct_self_none_of_above,smoothed_pct_tested_and_positive,smoothed_pct_cmnty_cli,pos_contact,avoid_contact,excess_demand,active_cases,p_hat_t,p_hat_t_2,TC_CFR_N,X1
ak,2020-06-04,512,10,12.571428571429,0.30311227039983,513,10,0.01953125,0.0194931773879142,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,93,1.20958506213801,1.20797497251389,1.11211136265486,1.30348130881882,17.4537728328269,11.5070057693917,10.5718263973386,8,1915,1915,8,0,0.7561,0.1271,48.8001,2.4775,63.9502,0.1801,8.1093,0.007561,0.488001,0.893133795,0.001271,0.70565246611668,0.69688772960017,1.21850712321223e-05,8.59842556475453e-06
ak,2020-06-05,523,10,13.428571428571,0.29004651075175,524,10,0.0191204588910134,0.0190839694656489,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,94,1.21062656946618,1.20881167525446,1.08783134486458,1.29290468986373,18.1210790851353,12.1503991362243,14.5362612963406,11,893,893,11,0,0.7756,0.326,49.4788,2.5104,63.7556,0.1745,8.4039,0.007756,0.494788,0.9098794176,0.00326,0.703915827911836,0.70995348924825,1.24140416036978e-05,8.73844037319891e-06
ak,2020-06-06,535,10,14.571428571429,0.29095761783726,536,10,0.0186915887850467,0.0186567164179104,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,95,1.21582114566324,1.21781993624482,1.11311306937832,1.31193754825373,18.8142518891824,12.8057736692554,13.9592778133872,12,2911,2911,12,0,0.8112,0.3409,49.6573,2.2364,63.5951,0.1825,8.8696,0.008112,0.496573,0.8141591836,0.003409,0.703459087202297,0.70904238216274,1.1108547388052e-05,7.81440860574255e-06
ak,2020-06-07,543,10,12,0.32297609034202,544,10,0.0184162062615101,0.0183823529411765,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,96,1.216335579657,1.2164214225246,1.1198334179335,1.32491877591933,19.5405872481685,13.4708322397117,10.5718263973386,8,1003,1003,8,0,0.8134,0.3421,49.5234,2.4308,63.5817,0.3691,9.1823,0.008134,0.495234,0.8852560364,0.003421,0.703801706703739,0.67702390965798,1.20789387872183e-05,8.50117773361421e-06
ak,2020-06-08,562,10,13.714285714286,0.3090624185623,563,10,0.0177935943060498,0.0177619893428064,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,97,1.21948907125533,1.22003992392967,1.10945490674542,1.31256221999842,20.306770951995,14.1443809247794,25.1080876936791,19,1008,1008,19,0,0.7718,0.4275,48.8059,2.8256,62.4818,0.382,9.7216,0.007718,0.488059,1.0601142592,0.004275,0.705637625242084,0.6909375814377,1.44657032087239e-05,1.02075444596607e-05
ak,2020-06-09,572,11,12.285714285714,0.30426289298662,573,11,0.0192307692307692,0.0191972076788831,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,98,1.22581777137987,1.22486904826366,1.12013704288587,1.32064950889959,21.1123843344018,14.8258738782683,13.2147829966732,10,978,978,10,1,0.5776,0.5857,48.8087,3.4989,61.0786,0.3936,10.1824,0.005776,0.488087,1.3618208646,0.005857,0.705630460681935,0.69573710701338,2.04415126241596e-05,1.44241539700213e-05
ak,2020-06-10,592,11,12.571428571429,0.27039694599992,593,11,0.0185810810810811,0.0185497470489039,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,99,1.2353094179357,1.2319283989982,1.12968567415512,1.3306654453883,21.9583216360257,15.5150824332392,26.4295659933465,20,830,830,20,0,0.6572,0.518,47.0751,4.0911,62.5575,0.3976,10.2194,0.006572,0.470751,1.5318101175,0.00518,0.710066346923157,0.72960305400008,2.2994479631866e-05,1.6327606151598e-05
ak,2020-06-11,609,11,13.857142857143,0.29664752082579,610,11,0.0180623973727422,0.0180327868852459,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,100,1.24206584745422,1.23888672283651,1.13807518670415,1.34336090472892,22.8570183183626,16.2124074639674,23.7866093940118,18,1291,1291,18,0,0.589,0.5968,47.2353,4.7569,63.6588,0.4008,11.5366,0.00589,0.472353,1.7287145428,0.005968,0.709656431731738,0.70335247917421,2.59514950274614e-05,1.84166453592922e-05
ak,2020-06-12,624,12,14.428571428571,0.26218739885594,625,12,0.0192307692307692,0.0192,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,101,1.25306021539903,1.24883781156606,1.15873526815064,1.35820114975912,23.8246828338373,16.9194808401505,18.5006961953425,14,1869,1869,14,1,0.799,0.5899,45.1669,4.9895,64.2604,0.1993,11.7865,0.00799,0.451669,1.783227342,0.005899,0.714948994665138,0.73781260114406,2.92046150804579e-05,2.08798101913557e-05
ak,2020-06-13,653,12,16.571428571429,0.33665038435481,652,12,0.0183767228177642,0.0184049079754601,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,102,1.2599678464727,1.25570689897818,1.15483175830167,1.34687481199264,24.8685817460441,17.6390863994802,38.3228706903524,29,923,923,29,0,0.8997,0.6316,44.0802,5.4191,64.7239,0.3994,11.5026,0.008997,0.440802,1.9116471351,0.006316,0.717729611634644,0.66334961564519,3.14060643033622e-05,2.25410623354248e-05
ak,2020-06-14,660,12,16.714285714286,0.33839328993381,661,12,0.0181818181818182,0.0181543116490166,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,103,1.26741929722352,1.26438623520461,1.15169844552882,1.3506223160733,25.9980127746119,18.3749225491734,9.25034809767126,7,1664,1664,7,0,1.1034,0.6295,43.6527,5.215,64.8295,0.4,11.4804,0.011034,0.436527,1.834141575,0.006295,0.718823486443205,0.66160671006619,3.0041079253141e-05,2.15942333252595e-05
ak,2020-06-15,663,12,14.428571428571,0.26704663919597,664,12,0.0180995475113122,0.0180722891566265,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,104,1.27354567311775,1.27117187834571,1.17147749847222,1.37365079902531,27.2179421161459,19.130883291235,3.96443489900197,3,970,970,3,0,1.0511,0.4954,43.3053,5.5803,65.7204,0.4064,11.5882,0.010511,0.433053,1.9129045188,0.004954,0.719712403656058,0.73295336080403,3.13313380065577e-05,2.254955258646e-05
ak,2020-06-16,675,12,14.714285714286,0.30324832678788,676,12,0.0177777777777778,0.0177514792899408,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,105,1.2808264060028,1.27936387001195,1.18304584337337,1.38015362685625,28.5290567914178,19.9107925419979,15.8577395960079,12,1778,1778,12,0,1.2438,0.5568,43.7431,5.1153,66.7779,0.4008,12.0716,0.012438,0.437431,1.6994100813,0.005568,0.718592173501232,0.69675167321212,2.78352718325417e-05,2.00022084861437e-05
ak,2020-06-17,695,12,14.714285714286,0.29069672503154,696,12,0.0172661870503597,0.0172413793103448,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,106,1.28639426175109,1.28376162163816,1.18020280114024,1.37955673045761,29.9343532710943,20.7190877051239,26.4295659933465,20,1494,1494,20,0,1.1065,0.5576,44.3983,4.5947,66.1635,0.6326,12.7114,0.011065,0.443983,1.5546856655,0.005576,0.716915666426215,0.70930327496846,2.54658606930985e-05,1.82568744899099e-05
ak,2020-06-18,707,12,14,0.27541002094856,708,12,0.016973125884017,0.0169491525423729,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,107,1.29017805990387,1.28668286519225,1.19024855336342,1.39229789854981,31.4416769419704,21.561465164585,11.6902927833056,12,3476,3476,12,0,0.9901,0.4985,44.4837,3.9239,65.5789,0.6469,12.8202,0.009901,0.444837,1.3506495429,0.004985,0.716697147341651,0.72458997905144,2.21242741726976e-05,1.5856404186577e-05
ak,2020-06-19,720,12,13.714285714286,0.25043194887509,721,12,0.0166666666666667,0.0166435506241331,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,108,1.29307283814683,1.29106223498241,1.20295080686695,1.40378891442683,33.0575313349183,22.4444851281818,18.5006961953425,14,2446,2446,14,0,0.8804,0.4406,44.8276,3.3859,65.3181,0.6712,13.2427,0.008804,0.448276,1.1742944521,0.004406,0.715817185828986,0.74956805112491,1.92359854773648e-05,1.37694489910545e-05
ak,2020-06-20,741,12,12.857142857143,0.31516412544803,742,12,0.0161943319838057,0.0161725067385445,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,109,1.2935057811554,1.28945842948348,1.19479686595183,1.40607741139487,34.7816424123915,23.375444701035,21.6343325223145,21,3287,3287,21,0,0.7669,0.3834,46.0123,2.5837,64.654,0.4693,13.589,0.007669,0.460123,0.913234602,0.003834,0.712785809254242,0.68483587455197,1.49601814396179e-05,1.06634050340283e-05
ak,2020-06-21,752,12,13.142857142857,0.30415868218124,753,12,0.0159574468085106,0.0159362549800797,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,110,1.29201792539769,1.28790216535634,1.19984583905396,1.41145360963913,36.6134715995035,24.3619044274416,15.8577395960079,12,1133,1133,12,0,0.5683,0.6515,46.1912,3.228,64.9506,0.5079,13.5988,0.005683,0.461912,1.131394632,0.006515,0.71232804503611,0.69584131781876,1.85343422354898e-05,1.32025317706366e-05
ak,2020-06-22,758,12,13.571428571429,0.29924789832975,759,12,0.0158311345646438,0.0158102766798419,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,111,1.29001307656898,1.28761854402906,1.16843116349946,1.37992268657503,38.5486209672821,25.41109611891,7.32698480251897,6,2773,2773,6,0,0.7581,0.8469,46.3415,2.3979,65.2254,1.0246,14.1495,0.007581,0.463415,0.8338601334,0.008469,0.711943461682363,0.70075210167025,1.36603189706425e-05,9.72537477564447e-06
ak,2020-06-23,760,12,11.857142857143,0.27066916877793,759,12,0.0157894736842105,0.0158102766798419,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,112,1.2863043829064,1.27959542213952,1.17551580173307,1.37992002521284,40.5795749993978,26.5298453207021,22.4651310943445,17,2123,2123,17,0,0.7005,0.6179,46.1538,2.8433,65.8093,1.0649,13.944,0.007005,0.461538,0.9721441731,0.006179,0.712423743089537,0.72933083122207,1.59677120963842e-05,1.13757772202821e-05
ak,2020-06-24,789,12,9,0.28730086006741,759,12,0.0152091254752852,0.0158102766798419,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,113,1.27936445387148,1.27487923997973,1.17531863615361,1.37511242190418,42.702943818377,27.7248852958167,15.0549488728375,14,3149,3149,14,0,0.9212,0.6503,46.2741,3.2141,64.0513,1.0348,13.938,0.009212,0.462741,1.1554271667,0.006503,0.712115922880251,0.71269913993259,1.97023487223178e-05,1.40303562433019e-05
ak,2020-06-25,813,12,10.857142857143,0.26013687282964,784,12,0.014760147601476,0.0153061224489796,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,114,1.27046315328631,1.27068238098424,1.15516693312177,1.35191475823191,44.9138065115415,29.002900269498,24.2166017370502,24,3356,3356,24,0,1.2049,0.6546,45.463,4.7874,63.8169,1.0415,13.1773,0.012049,0.45463,1.7322297294,0.006546,0.714191342429313,0.73986312717036,2.94659312043563e-05,2.1044312962769e-05
ak,2020-06-26,833,14,16.285714285714,0.29395148999928,835,12,0.0168067226890756,0.0143712574850299,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,115,1.2625580087695,1.26008373674312,1.1567566981657,1.35079804490991,47.1950601723349,30.3701520117003,26.4295659933465,20,2340,2340,20,2,1.1312,0.5722,46.2335,4.6012,62.8815,1.0591,12.6256,0.011312,0.462335,1.707896422,0.005722,0.712219809002421,0.70604851000072,2.79486126287834e-05,1.99055555483548e-05
ak,2020-06-27,851,14,13.285714285714,0.33488815473371,835,12,0.0164512338425382,0.0143712574850299,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,116,1.25344574702807,1.25270257184537,1.14619098395149,1.33811626535853,49.5261194027862,31.8321771787865,16.0868795387055,18,3789,3789,18,0,1.1994,0.6533,46.2673,5.5236,63.0964,1.0367,12.4492,0.011994,0.462673,2.0384072496,0.006533,0.712133322526328,0.66511184526629,3.40780110619219e-05,2.42680872426154e-05
ak,2020-06-28,880,14,17.571428571429,0.31975555745033,876,12,0.0159090909090909,0.0136986301369863,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,117,1.24245240854179,1.24012063750364,1.13092786691346,1.32293421836986,51.8987242363453,33.3933381759032,36.1170857462405,29,2719,2719,29,0,1.2313,0.356,46.0862,4.9327,62.4905,1.1922,11.9988,0.012313,0.460862,1.8502311065,0.00356,0.712596716041722,0.68024444254967,3.04891097668408e-05,2.17264394948863e-05
ak,2020-06-29,901,14,20.142857142857,0.27844886549298,900,12,0.0155382907880133,0.0133333333333333,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,118,1.22849459003893,1.22805450034762,1.13426395321407,1.32054689739383,54.3064203062106,35.0565528571057,27.7510442930138,21,409,409,21,0,1.0354,0.1742,45.9879,6.2009,62.833,0.6592,11.2224,0.010354,0.459879,2.304688503,0.001742,0.712848243278404,0.72155113450702,3.78472837843742e-05,2.69793697585503e-05
ak,2020-06-30,937,14,24.714285714286,0.27810134060222,932,12,0.0149413020277481,0.0128755364806867,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,119,1.21577205775979,1.21389731401327,1.12928802610133,1.3232847256663,56.7296989688066,36.8235271318525,35.0708783499167,36,3476,3476,36,0,0.9499,0.2618,45.8549,5.6737,63.1504,0.94,11.5185,0.009499,0.458549,2.0907357552,0.002618,0.713188559885512,0.72189865939778,3.44796639780708e-05,2.45905018978566e-05
ak,2020-07-01,975,14,29.714285714286,0.27955455127425,967,14,0.0143589743589744,0.0144777662874871,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,120,1.19885289759601,1.19779122978438,1.09583771809283,1.2820656252337,59.137103796811,38.6948532089821,50.2161753873583,38,2215,2215,38,0,1.0005,0.3361,45.8784,5.4992,63.7596,0.7057,12.0655,0.010005,0.458784,1.9929320768,0.003361,0.713128428755684,0.72044544872575,3.84554261376648e-05,2.74236576186832e-05
ak,2020-07-02,1014,14,26.142857142857,0.28293704919145,967,14,0.0138067061143984,0.0144777662874871,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,121,1.18167279556636,1.17864466347178,1.08492256414436,1.27330231093939,61.5086562630458,40.6691706849696,51.5376536870256,39,1509,1509,39,0,0.9273,0.3398,46.3805,4.0777,63.1911,0.7134,12.3401,0.009273,0.463805,1.5009565153,0.003398,0.711843669594564,0.71706295080855,3.01208054229079e-05,2.14413046633866e-05
ak,2020-07-03,1060,14,29.857142857143,0.2779566337112,1044,14,0.0132075471698113,0.0134099616858238,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,122,1.16465660019543,1.16359053302524,1.06650873629894,1.24626941798912,63.8129193116583,42.7426216713817,36.2338345134417,46,4299,4299,46,1,1.0874,0.3372,46.7836,4.6584,64.9838,0.7081,12.8258,0.010874,0.467836,1.6311946608,0.003372,0.710812228810164,0.7220433662888,3.16955394099545e-05,2.25295770113302e-05
ak,2020-07-04,1107,15,36.142857142857,0.28233014712603,1088,14,0.013550135501355,0.0128676470588235,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,123,1.14558480110632,1.14327649059988,1.05924025051817,1.24390821097148,66.0117842676868,44.9095439345394,63.4309583840316,48,2524,2524,48,1,1.0929,0.254,46.9353,3.7404,64.584,1.1377,12.7309,0.010929,0.469353,1.324700064,0.00254,0.710424063176342,0.71766985287397,2.57942718230112e-05,1.83248713951786e-05
ak,2020-07-05,1134,15,34.142857142857,0.32499745994361,1115,14,0.0132275132275132,0.0125560538116592,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,124,1.12905359440692,1.12861945749334,1.04076357709553,1.21908291726106,68.0822553296392,47.1631817447681,35.6799140910177,27,1021,1021,27,0,0.8568,0.3448,47.8186,3.5844,64.6348,0.7117,13.8317,0.008568,0.478186,1.2676302288,0.003448,0.708163900326278,0.67500254005639,2.46727616717439e-05,1.74723591372829e-05
ak,2020-07-06,1162,15,38,0.30420182954834,1166,14,0.0129087779690189,0.0120068610634648,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,125,1.11116185931953,1.10826675501756,1.03408540577602,1.211425223633,69.9958558438046,49.4953009145321,0,0,0,0,0,0,0.9173,0.5025,48.0033,2.592,63.4901,0.6921,14.5863,0.009173,0.480033,0.946336608,0.005025,0.70769129523355,0.69579817045166,1.80484623410917e-05,1.27727396911411e-05
ak,2020-07-07,1180,15,36,0.28761177649206,1184,14,0.0127118644067797,0.0118243243243243,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,126,1.09515660810295,1.09559199733051,0.994209444450421,1.17173066159301,71.7384990951153,51.8950783023129,20.3168455162757,46,7667,7667,46,1,0.9652,0.4035,48.4751,3.8492,62.2612,0.4073,14.758,0.009652,0.484751,1.4526418896,0.004035,0.706484066848335,0.71238822350794,2.77061293824455e-05,1.95739389627362e-05
ak,2020-07-08,1222,15,37,0.32096948540214,1226,14,0.0122749590834697,0.0114192495921697,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,127,1.07887171497966,1.07646702812888,0.980728350873717,1.17018004389773,73.2968588352096,54.3493752073096,55.5020885860276,42,1981,1981,42,0,1.1094,0.4761,48.2213,4.1638,61.7506,0.5978,15.3407,0.011094,0.482213,1.5926285172,0.004761,0.707133483050471,0.67903051459786,3.03796113029519e-05,2.14824403543758e-05
ak,2020-07-09,1268,15,43.142857142857,0.2741722355947,1269,14,0.0118296529968454,0.0110323089046493,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,128,1.06350996126795,1.06310343160666,0.960620699750308,1.14402391488604,74.6605426441047,56.8423747390704,60.7880017846969,46,2343,2343,46,0,1.3236,0.5461,48.3294,4.4577,62.8771,0.5876,15.8586,0.013236,0.483294,1.6548275133,0.005461,0.706856879853265,0.7258277644053,3.16444355684057e-05,2.23680869906009e-05
ak,2020-07-10,1323,17,39.285714285714,0.24061298469711,1319,14,0.0128495842781557,0.0106141015921152,2,Alaska,731545,0.169479229683826,0.255877148201528,0.880532898202857,0.169479229683826,0.425356377885354,129,1.04574500986945,1.04259984761838,0.945325155076989,1.12461072566003,75.8255153658006,59.3551262692543,27.9134791155283,51,6187,6187,51,0,1.2777,0.4514,47.8261,4.6082,62.0803,0.7809,15.9876,0.012777,0.478261,1.7474156154,0.004514,0.708144709540163,0.75938701530289,3.35427179504501e-05,2.37530982602091e-05
